n_filled_orders,time_s,n_samples,mean_cost,std_cost,q05_cost,q25_cost,median_cost,q75_cost,q95_cost
5,0.328,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.33,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.332,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.334,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.336,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.338,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.34,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.342,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.34400000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.34600000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.34800000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.35000000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.352,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.354,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.356,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.358,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.36,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.362,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.364,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.366,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.368,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.37,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.372,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.374,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.376,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.378,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.38,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.382,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.384,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.386,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.388,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.39,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.392,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.394,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.396,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.398,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.4,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.402,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.404,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.406,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.40800000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.41000000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.41200000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.41400000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.41600000000000004,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.418,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.42,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.422,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.424,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.426,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.428,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.43,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.432,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.434,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.436,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.438,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.44,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.442,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.444,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.446,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.448,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.45,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.452,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.454,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.456,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.458,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.46,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.462,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.464,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.466,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.468,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.47000000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.47200000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.47400000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.47600000000000003,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.47800000000000004,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.48,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.482,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.484,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.486,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.488,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.49,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.492,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.494,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.496,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.498,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.5,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.502,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.504,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.506,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.508,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.51,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.512,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.514,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.516,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.518,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.52,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.522,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.524,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.526,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.528,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.53,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.532,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.534,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.536,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.538,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.54,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.542,20,0.001828052092353437,0.003308997945794634,0.0,0.0,0.00026692073329992146,0.0010875771024127265,0.007094526904807772
5,0.544,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.546,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.548,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.55,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.552,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.554,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.556,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.558,20,0.0018502531188442257,0.003297557245043086,0.0,0.0,0.00035547063155785043,0.0010875771024127265,0.007094526904807772
5,0.56,20,0.0019245935972230846,0.0032702962716182125,0.0,0.0001535531380631727,0.0004587466791285217,0.001643292343388311,0.007094526904807772
5,0.562,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5640000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5660000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5680000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5700000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5720000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5740000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.5760000000000001,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.578,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.58,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.582,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.584,20,0.002084872591321993,0.0032646362068297014,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.007094526904807772
5,0.586,20,0.0022976699321104895,0.003595288717298938,0.0,0.0001535531380631727,0.0004587466791285217,0.0025918744542966264,0.00953393000994938
5,0.588,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.59,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.592,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.594,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.596,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.598,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.6,20,0.0023720104104893486,0.003625247768623579,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.00953393000994938
5,0.602,20,0.0025848077512778452,0.004145922936263966,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.012474823807491943
5,0.604,20,0.0025848077512778452,0.004145922936263966,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.012474823807491943
5,0.606,20,0.0025848077512778452,0.004145922936263966,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.012474823807491943
5,0.608,20,0.0025848077512778452,0.004145922936263966,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.012474823807491943
5,0.61,20,0.0025848077512778452,0.004145922936263966,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.012474823807491943
5,0.612,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.614,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.616,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.618,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.62,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.622,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.624,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.626,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.628,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.63,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.632,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.634,20,0.003338713544912421,0.006645005716679541,0.0,0.0001535531380631727,0.0004587466791285217,0.002963576846190921,0.014330985278565399
5,0.636,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.638,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.64,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.642,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.644,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.646,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.648,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.65,20,0.003358547122794482,0.006635744836322794,0.0,0.00019681155878376426,0.000537440951750029,0.002963576846190921,0.014330985278565399
5,0.652,20,0.003449511008115811,0.006603525015567698,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.014330985278565399
5,0.654,20,0.003449511008115811,0.006603525015567698,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.014330985278565399
5,0.656,20,0.003449511008115811,0.006603525015567698,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.014330985278565399
5,0.658,20,0.0039291614600390845,0.0071577106190439405,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.016610855049088963
5,0.66,20,0.0044088119119623575,0.008249950437543757,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.025724213635631148
5,0.662,20,0.0044088119119623575,0.008249950437543757,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.025724213635631148
5,0.664,20,0.0044088119119623575,0.008249950437543757,0.0,0.00019681155878376426,0.0006418876988025916,0.002963576846190921,0.025724213635631148
5,0.666,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.668,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.67,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.672,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.674,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.676,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.678,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.68,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.682,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.684,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.686,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6880000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6900000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6920000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6940000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6960000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.6980000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.7000000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.7020000000000001,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.704,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.706,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.708,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.71,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.712,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.714,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.716,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.718,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.72,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.722,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.724,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.726,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.728,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.73,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.732,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.734,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.736,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.738,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.74,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.742,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.744,20,0.004428645489844419,0.008240787092892488,0.0,0.00019681155878376426,0.0007141111177447271,0.002963576846190921,0.025724213635631148
5,0.746,20,0.004514470375165748,0.008203969718526589,0.0,0.0002001905499749411,0.0008719682728215449,0.002963576846190921,0.025724213635631148
